Date,Longitude,Latitude,Depth,Rms,Type,Magnitude,Location,EventID
"2023-03-09T14:02:44",38.257,38.311,8.4,0.36,"ML",1.1,"Yeşilyurt (Malatya)",560589
"2023-03-09T13:48:11",37.133,38.046,7,0.46,"ML",3,"Ekinözü (Kahramanmaraş)",560588
"2023-03-09T13:43:26",28.404,37.071,7,0.44,"ML",2,"Ula (Muğla)",560587
"2023-03-09T13:28:11",38.303,38.08,3.6,0.31,"ML",1.5,"Çelikhan (Adıyaman)",560586
"2023-03-09T13:25:35",38.275,38.106,16.4,0.81,"ML",2.1,"Çelikhan (Adıyaman)",560585
"2023-03-09T13:01:29",37.104,37.405,7.08,0.12,"ML",2.8,"Dulkadiroğlu (Kahramanmaraş)",560584
"2023-03-09T12:47:35",35.427,37.492,12.98,0.49,"ML",2.2,"Aladağ (Adana)",560583
"2023-03-09T12:46:21",38.06,37.952,7,0.05,"ML",1.1,"Doğanşehir (Malatya)",560581
"2023-03-09T12:19:29",37.584,39.06,15.06,0.49,"ML",2.7,"Kangal (Sivas)",560580
"2023-03-09T12:15:15",36.557,38.049,6.27,0.34,"ML",3.2,"Göksun (Kahramanmaraş)",560579
"2023-03-09T12:15:15",36.558,38.029,12.26,0.46,"ML",3.1,"Göksun (Kahramanmaraş)",560569
"2023-03-09T12:10:00",36.157,37.859,8.1,0.48,"ML",3,"Saimbeyli (Adana)",560578
"2023-03-09T12:10:00",36.154,37.858,10.3,0.56,"ML",3,"Saimbeyli (Adana)",560568
"2023-03-09T12:07:43",38.144,38.289,10.56,0.22,"ML",2.4,"Yeşilyurt (Malatya)",560577
"2023-03-09T12:05:02",37.873,37.788,4.22,0.59,"ML",2.1,"Tut (Adıyaman)",560576
"2023-03-09T11:49:50",37.036,37.308,13.53,0.16,"ML",2.4,"Türkoğlu (Kahramanmaraş)",560575
"2023-03-09T11:44:41",37.481,37.801,7,0.37,"ML",1.7,"Çağlayancerit (Kahramanmaraş)",560582
"2023-03-09T11:41:01",35.285,38.714,6.98,0.55,"ML",2.7,"İncesu (Kayseri)",560574
"2023-03-09T11:35:39",36.937,37.841,32.2,0.61,"ML",2,"Onikişubat (Kahramanmaraş)",560573
"2023-03-09T11:26:57",35.301,38.706,7,0.46,"ML",2.9,"İncesu (Kayseri)",560572
"2023-03-09T11:18:53",37.282,37.576,7,0.61,"ML",1.9,"Pazarcık (Kahramanmaraş)",560571
"2023-03-09T11:10:57",36.924,37.121,7.06,0.33,"ML",2.2,"Nurdağı (Gaziantep)",560570
"2023-03-09T10:48:15",36.591,37.984,9.5,0.91,"ML",2.4,"Onikişubat (Kahramanmaraş)",560567
"2023-03-09T10:45:43",36.316,37.878,7.02,0.44,"ML",2.6,"Göksun (Kahramanmaraş)",560566
"2023-03-09T10:43:19",37.867,38.092,7,0.42,"ML",1.9,"Doğanşehir (Malatya)",560563
"2023-03-09T10:38:20",38.486,38.167,7,0.35,"ML",1,"Battalgazi (Malatya)",560565
"2023-03-09T10:25:52",36.602,37.787,6.97,0.67,"ML",2.4,"Onikişubat (Kahramanmaraş)",560557
"2023-03-09T10:22:45",36.491,37.824,7,0.09,"ML",2,"Andırın (Kahramanmaraş)",560560
"2023-03-09T10:17:45",37.499,38.324,6.84,0.29,"ML",2.1,"Elbistan (Kahramanmaraş)",560558
"2023-03-09T10:13:37",38.674,38.191,7.31,0.39,"ML",2.8,"Pütürge (Malatya)",560555
"2023-03-09T09:59:03",36.525,36.613,7,0.44,"ML",1.7,"Kırıkhan (Hatay)",560553
"2023-03-09T09:53:13",37.387,38.808,6.73,0.39,"ML",1.6,"Gürün (Sivas)",560552
"2023-03-09T09:49:15",36.684,38.121,7.14,0.75,"ML",1.9,"Göksun (Kahramanmaraş)",560551
"2023-03-09T09:47:36",37.852,38.103,7,0.47,"ML",2,"Doğanşehir (Malatya)",560550
"2023-03-09T09:37:03",36.261,37.913,7.3,0.64,"ML",1.7,"Saimbeyli (Adana)",560546
"2023-03-09T09:29:39",38.671,38.162,6.89,0.3,"ML",3,"Pütürge (Malatya)",560545
"2023-03-09T09:25:23",38.044,37.98,7,0.33,"ML",2.8,"Doğanşehir (Malatya)",560544
"2023-03-09T09:12:56",37.596,38.015,7,0.4,"ML",2.1,"Doğanşehir (Malatya)",560539
"2023-03-09T09:07:31",36.561,38.017,8.4,0.5,"ML",1.5,"Göksun (Kahramanmaraş)",560543
"2023-03-09T08:55:27",38.341,38.339,7,0.88,"ML",1.4,"Battalgazi (Malatya)",560537
"2023-03-09T08:52:10",36.601,37.891,7.01,0.47,"ML",1.8,"Onikişubat (Kahramanmaraş)",560538
"2023-03-09T08:42:04",36.501,38.029,7.06,0.33,"ML",1.9,"Göksun (Kahramanmaraş)",560534
"2023-03-09T08:34:16",39.482,38.527,7,0.42,"ML",1.9,"Merkez (Elazığ)",560535
"2023-03-09T08:30:41",38.207,38.338,7,0.17,"ML",1.2,"Yeşilyurt (Malatya)",560532
"2023-03-09T08:20:06",36.497,36.629,7,0.68,"ML",2.7,"Hassa (Hatay)",560526
"2023-03-09T08:17:23",37.818,38.052,7.06,0.56,"ML",3.1,"Doğanşehir (Malatya)",560523
"2023-03-09T08:03:57",38.6,38.303,12.25,0.41,"ML",1.6,"Battalgazi (Malatya)",560514
"2023-03-09T08:01:56",36.319,37.936,6.98,0.79,"ML",2.3,"Göksun (Kahramanmaraş)",560517
"2023-03-09T07:53:40",38.231,38.326,6.94,0.68,"ML",1.6,"Yeşilyurt (Malatya)",560524
"2023-03-09T07:50:41",38.189,37.943,7,0.4,"ML",3.1,"Merkez (Adıyaman)",560522
"2023-03-09T07:47:38",37.461,38.108,7,0.7,"ML",3.1,"Elbistan (Kahramanmaraş)",560518
"2023-03-09T07:40:22",38.142,38.185,7,0.54,"ML",2,"Yeşilyurt (Malatya)",560510
"2023-03-09T07:27:31",36.343,37.837,7.17,0.2,"ML",1.9,"Göksun (Kahramanmaraş)",560512
"2023-03-09T07:24:29",38.552,37.976,6.97,0.43,"ML",1.9,"Sincik (Adıyaman)",560511
"2023-03-09T07:22:17",36.264,37.893,7,0.42,"ML",2.2,"Saimbeyli (Adana)",560505
"2023-03-09T07:20:13",38.792,38.257,6.2,0.17,"ML",1.5,"Pütürge (Malatya)",560506
"2023-03-09T07:14:41",37.226,37.518,12.97,0.21,"ML",2.4,"Pazarcık (Kahramanmaraş)",560508
"2023-03-09T07:12:53",35.978,36.222,6.98,0.19,"ML",2.9,"Samandağ (Hatay)",560501
"2023-03-09T07:00:23",38.457,38.121,23.53,0.57,"ML",1.6,"Sincik (Adıyaman)",560495
"2023-03-09T06:56:29",37.857,38.118,7,0.26,"ML",1.6,"Doğanşehir (Malatya)",560503
"2023-03-09T06:54:42",37.853,38.122,15.35,0.49,"ML",3.1,"Doğanşehir (Malatya)",560496
"2023-03-09T06:49:20",36.556,37.89,7,0.82,"ML",2.1,"Onikişubat (Kahramanmaraş)",560502
"2023-03-09T06:46:40",36.22,37.85,7,0.15,"ML",1.9,"Saimbeyli (Adana)",560498
"2023-03-09T06:31:11",36.537,38.01,6.96,0.63,"ML",3.2,"Göksun (Kahramanmaraş)",560491
"2023-03-09T06:28:48",38.42,38.104,5.75,0.2,"ML",2.4,"Çelikhan (Adıyaman)",560489
"2023-03-09T06:23:04",36.324,36.341,7.1,0.341,"ML",1.4,"Antakya (Hatay)",560494
"2023-03-09T06:18:03",37.938,38.161,7,0.29,"ML",2.9,"Doğanşehir (Malatya)",560488
"2023-03-09T06:05:46",38.557,38.218,8.3,0.42,"ML",2.1,"Battalgazi (Malatya)",560486
"2023-03-09T05:58:52",37.001,37.481,5.9,0.15,"ML",1.6,"Dulkadiroğlu (Kahramanmaraş)",560484
"2023-03-09T05:54:02",37.168,37.528,7,0.5,"ML",2.4,"Dulkadiroğlu (Kahramanmaraş)",560477
"2023-03-09T05:47:59",37.118,37.421,8.56,0.19,"ML",2.3,"Dulkadiroğlu (Kahramanmaraş)",560482
"2023-03-09T05:43:36",38.036,37.949,6.99,0.17,"ML",2.1,"Doğanşehir (Malatya)",560476
"2023-03-09T05:36:58",38.122,38.177,7.08,0.33,"ML",2.8,"Yeşilyurt (Malatya)",560474
"2023-03-09T05:31:07",36.958,37.218,7,0.39,"ML",2.2,"Nurdağı (Gaziantep)",560475
"2023-03-09T05:28:53",28.237,40.523,7,0.29,"MW",3.9,"Marmara Denizi - [14.41 km] Karacabey (Bursa)",560471
"2023-03-09T05:20:36",38.122,38.228,6.98,0.34,"ML",1.8,"Yeşilyurt (Malatya)",560473
"2023-03-09T05:16:14",37.589,38.044,11.08,0.4,"ML",2.2,"Doğanşehir (Malatya)",560472
"2023-03-09T05:10:26",39.375,38.444,7.08,0.5,"ML",1.9,"Sivrice (Elazığ)",560470
"2023-03-09T05:06:06",38.42,38.121,7.02,0.31,"ML",3,"Yeşilyurt (Malatya)",560469
"2023-03-09T05:01:06",36.27,42.497,14.1,0.44,"MW",3.8,"Karadeniz - [90.40 km] Bafra (Samsun)",560467
"2023-03-09T04:55:43",26.435,38.912,7.02,0.33,"ML",1.4,"Ege Denizi - [27.51 km] Karaburun (İzmir)",560468
"2023-03-09T04:49:26",37.748,37.451,7.28,0.44,"ML",1.7,"Araban (Gaziantep)",560466
"2023-03-09T04:47:07",36.846,37.039,6.6,0.25,"ML",2.6,"Nurdağı (Gaziantep)",560465
"2023-03-09T04:43:13",36.038,36.016,7,0.5,"ML",2.1,"Yayladağı (Hatay)",560464
"2023-03-09T04:40:14",36.63,37.865,7,0.96,"ML",1.6,"Onikişubat (Kahramanmaraş)",560461
"2023-03-09T04:36:44",38.568,38.189,8.29,0.23,"ML",1.3,"Battalgazi (Malatya)",560463
"2023-03-09T04:31:56",38.566,38.208,7,0.33,"ML",1.3,"Battalgazi (Malatya)",560462
"2023-03-09T04:27:18",38.553,38.211,7,0.45,"ML",1.9,"Battalgazi (Malatya)",560458
"2023-03-09T04:24:04",37.723,38.067,6.95,0.96,"ML",1.6,"Doğanşehir (Malatya)",560459
"2023-03-09T04:20:54",30.451,40.674,7,0.31,"ML",1,"Erenler (Sakarya)",560460
"2023-03-09T04:19:42",36.419,38.054,7,0.67,"ML",2.7,"Göksun (Kahramanmaraş)",560457
"2023-03-09T04:13:44",37.215,38.054,7,0.75,"ML",1.9,"Ekinözü (Kahramanmaraş)",560456
"2023-03-09T04:10:54",38.192,38.158,7,0.47,"ML",1.6,"Yeşilyurt (Malatya)",560455
"2023-03-09T04:06:27",38.385,38.129,7,0.31,"ML",0.9,"Yeşilyurt (Malatya)",560454
"2023-03-09T04:02:45",36.613,37.046,7,0.67,"ML",1.7,"İslahiye (Gaziantep)",560453
"2023-03-09T03:58:23",37.05,38.171,7,0.87,"ML",3.4,"Afşin (Kahramanmaraş)",560450
"2023-03-09T03:52:07",36.49,38.111,7.22,0.71,"ML",2.2,"Göksun (Kahramanmaraş)",560451
"2023-03-09T03:47:26",42.141,41.877,7,0.67,"ML",1.7,"Ozurgeti, Guria (Gürcistan) - [45.97 km] Borçka (Artvin)",560452
"2023-03-09T03:44:27",38.367,38.329,8.09,0.32,"ML",1.8,"Battalgazi (Malatya)",560448
"2023-03-09T03:43:34",38.376,38.129,7,0.39,"ML",1,"Çelikhan (Adıyaman)",560447
"2023-03-09T03:38:38",36.432,36.684,7,0.72,"ML",1.9,"Hassa (Hatay)",560445
"2023-03-09T03:37:57",25.696,39.184,7,0.49,"ML",1.6,"Ege Denizi - [45.74 km] Ayvacık (Çanakkale)",560449
"2023-03-09T03:33:16",38.692,38.209,7,0.49,"ML",1.2,"Pütürge (Malatya)",560446
"2023-03-09T03:26:54",27.026,38.906,7,0.51,"ML",1.4,"Ege Denizi - Çandarlı Körfezi - [04.10 km] Aliağa (İzmir)",560444
"2023-03-09T03:24:09",36.79,37.32,9.64,0.12,"ML",1.7,"Türkoğlu (Kahramanmaraş)",560442
"2023-03-09T03:13:25",35.285,37.405,7,0.88,"ML",1.9,"Karaisalı (Adana)",560441
"2023-03-09T03:11:43",38.444,38.099,6.94,0.37,"ML",1.9,"Çelikhan (Adıyaman)",560443
"2023-03-09T03:05:19",36.659,37.174,6.83,0.59,"ML",1.7,"Bahçe (Osmaniye)",560440
"2023-03-09T03:03:53",36.305,37.839,7,0.69,"ML",2.2,"Göksun (Kahramanmaraş)",560439
"2023-03-09T02:57:29",41.851,38.388,7,0.63,"ML",1.3,"Mutki (Bitlis)",560438
"2023-03-09T02:55:59",37.494,38.02,7,0.64,"ML",1.9,"Nurhak (Kahramanmaraş)",560436
"2023-03-09T02:52:08",35.309,38.72,7.07,0.52,"ML",1.6,"İncesu (Kayseri)",560437
"2023-03-09T02:41:14",37.67,38.034,7.03,0.45,"ML",1.6,"Doğanşehir (Malatya)",560434
"2023-03-09T02:40:54",28.985,36.086,10.76,0.42,"ML",1.6,"Akdeniz - [36.72 km] Kaş (Antalya)",560435
"2023-03-09T02:33:56",38.078,38.199,7,0.48,"ML",2.2,"Yeşilyurt (Malatya)",560433
"2023-03-09T02:32:35",37.542,38.371,7.8,0.82,"ML",1.8,"Darende (Malatya)",560432
"2023-03-09T02:28:31",36.924,37.191,7,0.33,"ML",2.2,"Nurdağı (Gaziantep)",560431
"2023-03-09T02:26:12",36.666,37.892,7.11,0.69,"ML",2.3,"Onikişubat (Kahramanmaraş)",560430
"2023-03-09T02:21:08",36.508,36.826,10.04,0.76,"ML",2.7,"Hassa (Hatay)",560429
"2023-03-09T02:13:52",39.507,38.546,7,0.79,"ML",3.1,"Maden (Elazığ)",560425
"2023-03-09T02:09:20",38.043,37.946,7,0.52,"ML",1.5,"Doğanşehir (Malatya)",560427
"2023-03-09T02:06:01",35.29,38.703,7.02,0.45,"ML",1.6,"İncesu (Kayseri)",560428
"2023-03-09T02:03:21",37.284,37.574,7.59,0.35,"ML",1.4,"Pazarcık (Kahramanmaraş)",560426
"2023-03-09T01:59:46",38.343,38.313,8.36,0.54,"ML",1.9,"Battalgazi (Malatya)",560424
"2023-03-09T01:59:24",38.438,38.108,7,0.43,"ML",1.3,"Sincik (Adıyaman)",560423
"2023-03-09T01:57:44",36.39,36.606,7,0.69,"ML",2,"Kırıkhan (Hatay)",560422
"2023-03-09T01:43:25",38.571,38.213,7,0.67,"ML",3,"Battalgazi (Malatya)",560418
"2023-03-09T01:35:04",38.638,38.203,7.25,0.35,"ML",1.5,"Pütürge (Malatya)",560421
"2023-03-09T01:33:14",38.254,38.261,7,0.54,"ML",1,"Yeşilyurt (Malatya)",560420
"2023-03-09T01:31:06",37.014,37.36,7,0.7,"ML",1.3,"Türkoğlu (Kahramanmaraş)",560419
"2023-03-09T01:20:09",40.443,38.561,6.96,0.48,"ML",3,"Lice (Diyarbakır)",560416
"2023-03-09T01:17:37",37.256,38.061,7.1,0.47,"ML",2.1,"Nurhak (Kahramanmaraş)",560417
"2023-03-09T01:01:50",37.104,37.309,6.53,0.23,"ML",2.1,"Pazarcık (Kahramanmaraş)",560414
"2023-03-09T01:00:08",36.566,38.133,6.32,0.5,"ML",1.9,"Göksun (Kahramanmaraş)",560415
"2023-03-09T00:57:29",36.133,36.786,7.18,0.41,"ML",2.4,"Akdeniz - İskenderun Körfezi - [07.27 km] Payas (Hatay)",560413
"2023-03-09T00:53:15",38.545,38.158,6.79,0.29,"ML",2.4,"Battalgazi (Malatya)",560412
"2023-03-09T00:39:29",36.324,37.888,8.32,0.27,"ML",2.5,"Göksun (Kahramanmaraş)",560411
"2023-03-09T00:35:22",37.792,38.236,6.82,0.37,"ML",2.3,"Doğanşehir (Malatya)",560410
"2023-03-09T00:25:56",42.205,41.896,7.6,0.15,"ML",1.9,"Ozurgeti, Guria (Gürcistan) - [49.48 km] Şavşat (Artvin)",560409
"2023-03-09T00:21:09",36.53,37.923,6.87,0.19,"ML",2.3,"Göksun (Kahramanmaraş)",560407
"2023-03-09T00:20:33",37.451,38.004,7.01,0.15,"ML",2.6,"Nurhak (Kahramanmaraş)",560406
"2023-03-09T00:16:54",38.073,38.176,6.97,0.5,"ML",1.8,"Yeşilyurt (Malatya)",560408
"2023-03-09T00:13:34",37.548,38.007,6.98,0.74,"ML",1.9,"Nurhak (Kahramanmaraş)",560405
"2023-03-09T00:09:58",35.409,37.668,6.87,0.25,"ML",2.4,"Aladağ (Adana)",560403
"2023-03-09T00:01:18",35.962,35.836,7.11,0.76,"ML",2.9,"Lazkiye (Suriye) - [11.23 km] Yayladağı (Hatay)",560404
"2023-03-08T23:54:49",38.292,38.058,7.05,0.24,"ML",1.4,"Çelikhan (Adıyaman)",560402
"2023-03-08T23:41:59",39.659,38.694,7.31,0.89,"ML",2.1,"Kovancılar (Elazığ)",560400
"2023-03-08T23:37:15",37.489,38.395,7.03,0.43,"ML",1.7,"Darende (Malatya)",560401
"2023-03-08T23:34:17",38.195,37.997,7.17,0.23,"ML",1.8,"Çelikhan (Adıyaman)",560399
"2023-03-08T23:32:31",37.732,37.702,7.74,0.46,"ML",2,"Besni (Adıyaman)",560398
"2023-03-08T23:27:12",37.18,37.445,6.2,0.24,"ML",2.3,"Pazarcık (Kahramanmaraş)",560395
"2023-03-08T23:18:57",37.485,38.371,7.09,0.46,"ML",1.9,"Elbistan (Kahramanmaraş)",560397
"2023-03-08T23:18:00",38.161,38.15,6.94,0.42,"ML",1.9,"Yeşilyurt (Malatya)",560396
"2023-03-08T23:11:10",38.526,38.311,10.46,0.17,"ML",2.7,"Battalgazi (Malatya)",560392
"2023-03-08T23:10:00",38.458,38.111,6.96,0.27,"ML",2.4,"Sincik (Adıyaman)",560391
"2023-03-08T23:08:04",36.541,37.721,7.09,0.67,"ML",2.2,"Andırın (Kahramanmaraş)",560393
"2023-03-08T23:05:30",37.608,37.989,6.87,0.36,"ML",2.1,"Doğanşehir (Malatya)",560394
"2023-03-08T22:59:09",37.583,38.001,7.01,0.31,"ML",2.4,"Doğanşehir (Malatya)",560388
"2023-03-08T22:54:44",39.311,38.468,6.7,0.23,"ML",1.4,"Hazar Gölü - [02.18 km] Sivrice (Elazığ)",560390
"2023-03-08T22:53:55",39.586,38.643,7.2,0.62,"ML",1.7,"Keban Barajı - [02.50 km] Merkez (Elazığ)",560389
"2023-03-08T22:41:13",39.377,38.476,6.87,0.15,"ML",1.3,"Hazar Gölü - [02.91 km] Sivrice (Elazığ)",560387
"2023-03-08T22:35:12",37.919,38.152,7.01,0.42,"ML",1.9,"Doğanşehir (Malatya)",560385
"2023-03-08T22:30:02",38.416,38.004,17.06,0.06,"ML",1.4,"Çelikhan (Adıyaman)",560386
"2023-03-08T22:27:06",36.55,38.071,6.97,0.34,"ML",2.4,"Göksun (Kahramanmaraş)",560382
"2023-03-08T22:20:26",36.285,36.342,6.8,0.28,"ML",2.5,"Antakya (Hatay)",560383
"2023-03-08T22:15:23",38.614,38.108,7.13,0.23,"ML",2.1,"Pütürge (Malatya)",560384
"2023-03-08T22:12:17",39.658,38.642,11.23,0.44,"ML",2.1,"Merkez (Elazığ)",560378
"2023-03-08T22:11:04",36.091,36.005,9.01,0.7,"ML",2.4,"Yayladağı (Hatay)",560381
"2023-03-08T22:01:33",36.067,36.109,6.73,0.27,"ML",2.4,"Defne (Hatay)",560380
"2023-03-08T22:00:41",36.06,35.981,9.4,0.44,"ML",2.7,"Yayladağı (Hatay)",560379
"2023-03-08T21:59:05",36.852,37.436,7,0.34,"ML",1.8,"Türkoğlu (Kahramanmaraş)",560373
"2023-03-08T21:58:53",38.642,38.124,7,0.5,"ML",2.3,"Pütürge (Malatya)",560375
"2023-03-08T21:53:47",28.875,36.116,18.52,0.45,"ML",1.2,"Akdeniz - [43.39 km] Seydikemer (Muğla)",560377
"2023-03-08T21:51:36",36.67,37.136,6.9,0.43,"ML",1.2,"İslahiye (Gaziantep)",560372
"2023-03-08T21:49:44",36.24,37.911,7,0.62,"ML",1.6,"Saimbeyli (Adana)",560371
"2023-03-08T21:49:22",26.188,39.439,9.37,0.17,"ML",1.7,"Ege Denizi - [05.96 km] Ayvacık (Çanakkale)",560376
"2023-03-08T21:49:00",38.263,38.088,7.07,0.32,"ML",2,"Çelikhan (Adıyaman)",560374
"2023-03-08T21:44:04",37.037,37.299,7,0.28,"MW",4,"Pazarcık (Kahramanmaraş)",560367
"2023-03-08T21:42:49",36.284,36.559,7,0.75,"ML",2,"İskenderun (Hatay)",560368
"2023-03-08T21:40:17",38.436,38.091,7,0.43,"ML",2.4,"Çelikhan (Adıyaman)",560369
"2023-03-08T21:38:01",31.854,40.82,7,0.14,"ML",1.1,"Merkez (Bolu)",560370
"2023-03-08T21:37:09",36.732,37.221,8.29,0.44,"ML",3.2,"Nurdağı (Gaziantep)",560366
"2023-03-08T21:28:03",36.736,37.223,7.36,0.17,"ML",1.3,"Nurdağı (Gaziantep)",560363
"2023-03-08T21:18:59",38.24,38.275,7,0.23,"ML",2.3,"Yeşilyurt (Malatya)",560364
"2023-03-08T21:16:48",37.505,38.019,7,0.65,"ML",1.7,"Nurhak (Kahramanmaraş)",560365
"2023-03-08T21:06:13",31.55,40.792,7.57,0.17,"ML",1,"Merkez (Bolu)",560362
"2023-03-08T21:05:11",36.604,38.076,7,0.61,"ML",2.1,"Göksun (Kahramanmaraş)",560360
"2023-03-08T21:03:35",38.891,37.608,7,0.69,"ML",2,"Hilvan (Şanlıurfa)",560359
"2023-03-08T21:02:49",37.389,38.042,7,0.67,"ML",1.9,"Nurhak (Kahramanmaraş)",560358
"2023-03-08T21:00:30",30.889,36.673,51.39,0.63,"ML",2.1,"Akdeniz - Antalya Körfezi - [21.30 km] Muratpaşa (Antalya)",560361
"2023-03-08T21:00:17",36.838,37.291,6.38,0.14,"ML",1.1,"Türkoğlu (Kahramanmaraş)",560357
"2023-03-08T20:37:40",37.491,38.424,6.98,0.39,"ML",2.6,"Darende (Malatya)",560355
"2023-03-08T20:32:08",37.524,38.43,7.26,0.5,"ML",2.7,"Darende (Malatya)",560354
"2023-03-08T20:31:07",37.532,38.285,7,0.45,"ML",1.7,"Elbistan (Kahramanmaraş)",560356
"2023-03-08T20:24:27",38.128,38.237,7.03,0.17,"ML",2.6,"Yeşilyurt (Malatya)",560351
"2023-03-08T20:23:32",38.201,38.001,7.1,0.17,"ML",2.4,"Çelikhan (Adıyaman)",560352
"2023-03-08T20:20:01",38.286,38.26,7.02,0.23,"ML",2.2,"Yeşilyurt (Malatya)",560353
"2023-03-08T20:13:05",36.649,37.805,6.94,0.36,"ML",2,"Onikişubat (Kahramanmaraş)",560349
"2023-03-08T20:09:58",38.217,38.259,7.28,0.17,"ML",1.2,"Yeşilyurt (Malatya)",560350
"2023-03-08T20:04:04",36.885,37.084,6.46,0.28,"ML",1.8,"Nurdağı (Gaziantep)",560348
"2023-03-08T19:56:58",37.182,37.478,7.57,0.44,"ML",1.9,"Dulkadiroğlu (Kahramanmaraş)",560345
"2023-03-08T19:53:20",38.397,38.123,6.22,0.42,"ML",2.6,"Yeşilyurt (Malatya)",560344
"2023-03-08T19:52:32",35.311,38.715,14.7,0.21,"ML",2.1,"Hacılar (Kayseri)",560347
"2023-03-08T19:48:00",36.075,37.97,11.35,0.34,"ML",1.5,"Saimbeyli (Adana)",560346
"2023-03-08T19:44:02",38.396,38.11,7,0.47,"ML",2.1,"Çelikhan (Adıyaman)",560343
"2023-03-08T19:41:34",38.624,38.215,7,0.42,"ML",1.3,"Pütürge (Malatya)",560341
"2023-03-08T19:40:05",37.316,38.268,7,0.99,"ML",1.7,"Elbistan (Kahramanmaraş)",560342
"2023-03-08T19:33:51",36.561,37.757,7,0.65,"ML",2.5,"Onikişubat (Kahramanmaraş)",560340
"2023-03-08T19:32:27",37.055,37.316,7,0.22,"ML",1.6,"Pazarcık (Kahramanmaraş)",560339
"2023-03-08T19:24:38",41.302,39.026,7.05,0.48,"ML",1.6,"Merkez (Muş)",560337
"2023-03-08T19:23:27",36.042,36.196,7,0.76,"ML",2,"Samandağ (Hatay)",560335
"2023-03-08T19:20:32",35.936,36.191,6.5,0.33,"ML",2.1,"Samandağ (Hatay)",560333
"2023-03-08T19:18:57",37.86,37.8,8.21,0.42,"ML",1.6,"Tut (Adıyaman)",560334
"2023-03-08T19:16:43",37.568,38.442,7,0.8,"ML",1.7,"Darende (Malatya)",560336
"2023-03-08T19:14:50",29.331,39.277,11.51,0.42,"ML",1.1,"Emet (Kütahya)",560338
"2023-03-08T19:13:30",37.086,37.325,7,0.36,"ML",2.6,"Pazarcık (Kahramanmaraş)",560329
"2023-03-08T19:10:29",36.634,37.827,7,0.46,"ML",1.8,"Onikişubat (Kahramanmaraş)",560332
"2023-03-08T19:03:56",37.871,37.868,11.19,0.49,"ML",2.2,"Gölbaşı (Adıyaman)",560331
"2023-03-08T19:01:21",38.6,38.208,7.78,0.31,"ML",1.7,"Battalgazi (Malatya)",560330
"2023-03-08T18:58:05",35.364,37.367,7,0.51,"ML",2,"Karaisalı (Adana)",560327
"2023-03-08T18:49:32",38.542,38.158,7,0.17,"ML",1.5,"Battalgazi (Malatya)",560328
"2023-03-08T18:39:28",38.095,38.215,7.06,0.21,"ML",1.9,"Yeşilyurt (Malatya)",560325
"2023-03-08T18:34:03",36.575,37.14,7,0.35,"ML",2.4,"Hasanbeyli (Osmaniye)",560326
"2023-03-08T18:27:43",38.608,38.111,7.02,0.28,"ML",1.4,"Pütürge (Malatya)",560324
"2023-03-08T18:24:45",38.091,38.216,6.94,0.38,"ML",2,"Yeşilyurt (Malatya)",560322
"2023-03-08T18:22:36",38.618,38.107,6.97,0.4,"ML",1.5,"Pütürge (Malatya)",560323
"2023-03-08T18:05:07",36.506,36.896,7.31,0.6,"ML",2.7,"İslahiye (Gaziantep)",560321
"2023-03-08T17:58:43",37.7,37.785,7.7,0.7,"ML",1.4,"Gölbaşı (Adıyaman)",560319
"2023-03-08T17:55:24",36.237,37.881,7,0.71,"ML",1.2,"Saimbeyli (Adana)",560320
"2023-03-08T17:50:22",37.121,37.525,7.61,0.47,"ML",2.2,"Dulkadiroğlu (Kahramanmaraş)",560318
"2023-03-08T17:46:35",37.03,37.349,6.9,0.17,"ML",1.5,"Türkoğlu (Kahramanmaraş)",560317
"2023-03-08T17:45:05",36.913,37.391,7,0.07,"ML",1.1,"Türkoğlu (Kahramanmaraş)",560316
"2023-03-08T17:41:05",38.501,38.14,7,0.25,"ML",1.7,"Sincik (Adıyaman)",560315
"2023-03-08T17:38:11",36.649,37.856,7,0.72,"ML",2.3,"Onikişubat (Kahramanmaraş)",560314
"2023-03-08T17:27:03",38.545,38.157,7.02,0.27,"ML",2.1,"Battalgazi (Malatya)",560311
"2023-03-08T17:18:11",36.152,36.767,7,0.32,"ML",1.5,"Akdeniz - İskenderun Körfezi - [05.01 km] Payas (Hatay)",560312
"2023-03-08T17:15:16",36.565,37.992,7,0.65,"ML",1.7,"Göksun (Kahramanmaraş)",560313
"2023-03-08T17:13:44",37.009,37.471,10.67,0.43,"ML",1.6,"Dulkadiroğlu (Kahramanmaraş)",560306
"2023-03-08T17:13:03",38.489,38.078,7,0.65,"ML",1.6,"Sincik (Adıyaman)",560310
"2023-03-08T17:06:21",35.288,38.698,7.06,0.57,"ML",1.6,"İncesu (Kayseri)",560307
"2023-03-08T17:03:05",37.907,37.873,7.14,0.48,"ML",1.5,"Tut (Adıyaman)",560309
"2023-03-08T17:02:05",37.159,37.506,7,0.39,"ML",1.4,"Dulkadiroğlu (Kahramanmaraş)",560308
"2023-03-08T16:55:43",36.993,38.462,12.2,0.48,"ML",2.4,"Afşin (Kahramanmaraş)",560305
"2023-03-08T16:54:06",37.122,38.299,7.73,0.57,"ML",2,"Elbistan (Kahramanmaraş)",560304
"2023-03-08T16:46:06",37.379,38.174,6.94,0.51,"ML",2.4,"Elbistan (Kahramanmaraş)",560303
